"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"469","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:42,FALSE,NA,"958497229890883586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeremycurliss",18815,TRUE,FALSE,NA,NA
"470","RT @QuitoFluye: #HacemosQuito contribuyendo con la movilidad sostenible gracias al primer bus el√©ctrico de la ciudad. https://t.co/XV3nh9FE‚Ä¶",FALSE,0,NA,2018-01-31 00:28:40,FALSE,NA,"958497223465107456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JavoJungbluth",3,TRUE,FALSE,NA,NA
"471","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:40,FALSE,NA,"958497223343423488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangtanbaee",807,TRUE,FALSE,NA,NA
"472","Yesss almost missed the bus every morning fooling with the box Ì†æÌ¥£Ì†æÌ¥£ https://t.co/SHz6fr2PXc",FALSE,0,NA,2018-01-31 00:28:40,FALSE,NA,"958497220982079492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Red_8210",0,FALSE,FALSE,NA,NA
"473","RT @MaryPnut44: Everyone come out this thursdayÌ†ΩÌ≥çthere will be 5 tickets to botanica given away at the club and one will go to the best dres‚Ä¶",FALSE,0,NA,2018-01-31 00:28:39,FALSE,NA,"958497219379855360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuckReigns",1,TRUE,FALSE,NA,NA
"474","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:39,FALSE,NA,"958497216703991808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Action_catt",806,TRUE,FALSE,NA,NA
"475","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:38,FALSE,NA,"958497214954967041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clouds_momoshi",807,TRUE,FALSE,NA,NA
"476","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:38,FALSE,NA,"958497213344374785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cypherxseb",807,TRUE,FALSE,NA,NA
"477","went to 10 am meeting of city and 2 pm meeting today and lunch at @CityOfNatlCity  Nutrition and bus back to trolle‚Ä¶ https://t.co/d5rEcKMNGi",FALSE,0,NA,2018-01-31 00:28:37,TRUE,NA,"958497209439305729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmwelch1951",0,FALSE,FALSE,NA,NA
"478","RT @ScottPresler: No, she's not bringing an American as her guest.

Democrats give illegal aliens priority seating. Move to the back of the‚Ä¶",FALSE,0,NA,2018-01-31 00:28:35,FALSE,NA,"958497202153943041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thejenn999",303,TRUE,FALSE,NA,NA
"479","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:34,FALSE,NA,"958497198873849856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","H0ney_________",806,TRUE,FALSE,NA,NA
"480","„Çπ„ÉÜ„ÉÉ„Éó„Å´Ê≥®ÊÑè",FALSE,0,NA,2018-01-31 00:28:34,FALSE,NA,"958497196839596032",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","newstep_bus",0,FALSE,FALSE,NA,NA
"481","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:34,FALSE,NA,"958497196428677120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_____andyyy",18815,TRUE,FALSE,NA,NA
"482","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:34,FALSE,NA,"958497195443019776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1kennedy_14",18815,TRUE,FALSE,NA,NA
"483","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:33,FALSE,NA,"958497192259469314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rabbitdolls_",18815,TRUE,FALSE,NA,NA
"484","sex pictures in school bus girls fucking hot six six video https://t.co/adwXNNl6cw",FALSE,0,NA,2018-01-31 00:28:32,FALSE,NA,"958497189315141632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PlayKaty1",0,FALSE,FALSE,NA,NA
"485","RT @AMike4761: Bongino Reveals That McCabe Will Have NO CHOICE But to Throw Obama Under the Bus!        #ma4t  https://t.co/VyWRYMMIpW",FALSE,0,NA,2018-01-31 00:28:30,FALSE,NA,"958497181195030533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hisladydiana",154,TRUE,FALSE,NA,NA
"486","The Dems that are not showing up to the SOTU tonite are so insignificant.  The Democratic Party Mainstream Media En‚Ä¶ https://t.co/UZ9yBNy6Ib",FALSE,0,NA,2018-01-31 00:28:28,TRUE,NA,"958497171954860032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theresalford",0,FALSE,FALSE,NA,NA
"487","i waved to a bus driver to stop. He saw me but drives away... I wish you bad luck Ì†ΩÌ≤¢Ì†ΩÌ≤¢",FALSE,0,NA,2018-01-31 00:28:27,FALSE,NA,"958497169853460480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0xaichanx0",0,FALSE,FALSE,NA,NA
"488","RT @niconicoMADbot: ÊÇ∂Áµ∂Â∞ëÂπ¥Â∞ÇÂ±ûË™øÊïôÂ¶πÔºÅ„Åü„Åè„ÇÑ„Å°„ÇÉ„Çì
„Äêsm27372183„ÄëÂÜçÁîüÊï∞:456,429

„Ç¢„ÉÉ„Éó„É≠„Éº„ÉâËÄÖ„Å´„Çà„ÇãÂâäÈô§ https://t.co/RU1ffCvr8K",FALSE,0,NA,2018-01-31 00:28:26,FALSE,NA,"958497164316913664",NA,"<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>","nagato_city_bus",681,TRUE,FALSE,NA,NA
"489","ATTI: #ML07Red Bus 140 on the Red Line is at the MountainLair:1/30/2018 7:28:17 PM",FALSE,0,NA,2018-01-31 00:28:25,FALSE,NA,"958497158474424320",NA,"<a href=""http://tweetymail.com"" rel=""nofollow"">tweetymail</a>","ML07red",0,FALSE,FALSE,NA,NA
"490","NYC Ferry at the 108th Street Landing on Saturday night. The Rockaway Shuttle Bus will now stop at 77th and 96th S‚Ä¶ https://t.co/YVr7TErSjw",FALSE,0,NA,2018-01-31 00:28:24,FALSE,NA,"958497155051933697",NA,"<a href=""http://toplocalnow.com/us/new-york-city"" rel=""nofollow"">New York City Now</a>","NewYorkCP",0,FALSE,FALSE,NA,NA
"491","RT @saluckiks: Mdrrr tu vas tranquillement prendre le bus https://t.co/6Oh0RAFDrb",FALSE,0,NA,2018-01-31 00:28:24,FALSE,NA,"958497154796064768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbhvibes",7566,TRUE,FALSE,NA,NA
"492","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:21,FALSE,NA,"958497143899160577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pepple__",18815,TRUE,FALSE,NA,NA
"493","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:21,FALSE,NA,"958497142959755265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannahKillgore",18815,TRUE,FALSE,NA,NA
"494","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:21,FALSE,NA,"958497141831303169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s1369j",195868,TRUE,FALSE,NA,NA
"495","@DenverChannel @sallymamdooh I see a lot of space at the front of the bus, unless I'm missing something?",FALSE,0,"DenverChannel",2018-01-31 00:28:21,FALSE,"958496679832907776","958497141567184896","8731312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrkylerhodes",0,FALSE,FALSE,NA,NA
"496","RT @collegeprobIem: i am a:
‚ö™man
‚ö™woman
Ì†ΩÌ¥òcollege student 

seeking:
‚ö™men
‚ö™women
Ì†ΩÌ¥òto be hit by campus shuttle bus",FALSE,0,NA,2018-01-31 00:28:20,FALSE,NA,"958497139381841920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleechill_",18815,TRUE,FALSE,NA,NA
"497","This man at the bus stop asked me for my number so I give it to him then immediately blocked him when he ""called me‚Ä¶ https://t.co/2RDMTfy1Sx",FALSE,0,NA,2018-01-31 00:28:20,TRUE,NA,"958497138505277446",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jinkiandyoongi",0,FALSE,FALSE,NA,NA
"498","Book bus (library bus) Ì†ΩÌ±ç
Story telling in minority languages Ì†ΩÌ±ç
The only way this could be improved is puppies for k‚Ä¶ https://t.co/MWNjoTqac5",FALSE,0,NA,2018-01-31 00:28:20,TRUE,NA,"958497138106880000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","prof_gratzke",0,FALSE,FALSE,NA,NA
"499","RT @voguemagazine: Watch what happened when @BTS_twt, the global K-pop phenomenon, boarded a party bus with Vogue and took L.A. by storm. h‚Ä¶",FALSE,0,NA,2018-01-31 00:28:20,FALSE,NA,"958497138027188224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjmtaegi",806,TRUE,FALSE,NA,NA
"500","My driver stopped a good 3 feet before me, I had plenty of space between the busses before and held up the ramp car‚Ä¶ https://t.co/AraY6AbzY9",FALSE,0,"onstage13",2018-01-31 00:28:17,TRUE,"958495224220737537","958497125670699009","89991195","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onstage13",0,FALSE,FALSE,NA,NA
